Using nonce 18369355690310434798
ProgramPool (avg. ticks 0, avg. max stack size 0, rp 0)<
  Program 356 <size 0, parent 1, gen gap 5, avg score 0, runs 7<
  Program 357 <size 189, parent 196, gen gap 1, avg score 131.321, runs 4<
  Program 358 <size 0, parent 300, gen gap 1, avg score 0, runs 2<
  Program 359 <size 0, parent 1, gen gap 6, avg score 0, runs 4<
  Program 360 <size 0, parent 1, gen gap 7, avg score 0, runs 2<
  Program 361 <size 0, parent 1, gen gap 5, avg score 0, runs 4<
  Program 362 <size 0, parent 55, gen gap 3, avg score 0, runs 7<
  Program 363 <size 0, parent 246, gen gap 2, avg score 0, runs 2<
  Program 364 <size 0, parent 30, gen gap 3, avg score 0, runs 4<
  Program 365 <size 0, parent 11, gen gap 8, avg score 0, runs 4<
  Program 366 <size 0, parent 1, gen gap 8, avg score 0, runs 6<
  Program 367 <size 0, parent 11, gen gap 6, avg score 0, runs 2<
  Program 368 <size 0, parent 6, gen gap 3, avg score 0, runs 2<
  Program 369 <size 0, parent 8, gen gap 6, avg score 0, runs 5<
  Program 370 <size 0, parent 1, gen gap 8, avg score 0, runs 7<
  Program 371 <size 191, parent 157, gen gap 1, avg score 65.4879, runs 4<
  Program 372 <size 0, parent 1, gen gap 4, avg score 0, runs 4<
  Program 373 <size 0, parent 57, gen gap 1, avg score 0, runs 2<
  Program 374 <size 0, parent 6, gen gap 5, avg score 0, runs 4<
  Program 375 <size 191, parent 261, gen gap 1, avg score 34.6305, runs 4<
  Program 376 <size 0, parent 6, gen gap 8, avg score 0, runs 12.5<
  Program 377 <size 187, parent 51, gen gap 1, avg score 66.9145, runs 2<
  Program 378 <size 0, parent 1, gen gap 4, avg score 0, runs 4<
  Program 379 <size 189, parent 128, gen gap 1, avg score 66.1813, runs 4<
  Program 380 <size 0, parent 11, gen gap 5, avg score 0, runs 9<
  Program 381 <size 0, parent 8, gen gap 6, avg score 0, runs 4<
  Program 382 <size 0, parent 1, gen gap 7, avg score 0, runs 7<
  Program 383 <size 0, parent 1, gen gap 5, avg score 0, runs 2<
  Program 384 <size 0, parent 24, gen gap 2, avg score 0, runs 4<
  Program 385 <size 0, parent 8, gen gap 2, avg score 0, runs 2<
  Program 386 <size 0, parent 24, gen gap 2, avg score 0, runs 8.5<
  Program 387 <size 0, parent 6, gen gap 6, avg score 0, runs 9<
  Program 388 <size 0, parent 313, gen gap 1, avg score 0, runs 4<
  Program 389 <size 0, parent 1, gen gap 5, avg score 0, runs 2<
  Program 390 <size 0, parent 6, gen gap 5, avg score 0, runs 7<
  Program 391 <size 0, parent 1, gen gap 4, avg score 0, runs 6<
  Program 392 <size 178, parent 335, gen gap 1, avg score 140.252, runs 2<
  Program 393 <size 0, parent 6, gen gap 5, avg score 0, runs 5<
  Program 394 <size 0, parent 6, gen gap 5, avg score 0, runs 2<
  Program 395 <size 0, parent 1, gen gap 6, avg score 0, runs 2<
  Program 396 <size 0, parent 19, gen gap 7, avg score 0, runs 9.5<
  Program 397 <size 0, parent 1, gen gap 7, avg score 0, runs 10<
  Program 398 <size 190, parent 245, gen gap 1, avg score 115.034, runs 8<
  Program 399 <size 0, parent 6, gen gap 3, avg score 0, runs 5.5<
  Program 400 <size 0, parent 85, gen gap 1, avg score 0, runs 7<
  Program 401 <size 189, parent 253, gen gap 1, avg score 107.468, runs 13.5<
  Program 402 <size 183, parent 4, gen gap 1, avg score 26.8456, runs 10<
  Program 403 <size 191, parent 263, gen gap 1, avg score 43.8885, runs 6<
  Program 404 <size 187, parent 95, gen gap 1, avg score 133.067, runs 2<
  Program 405 <size 0, parent 393, gen gap 1, avg score 0, runs 4<
  Program 406 <size 188, parent 12, gen gap 1, avg score 44.5931, runs 6<
  Program 407 <size 0, parent 370, gen gap 1, avg score 0, runs 2<
  Program 408 <size 190, parent 224, gen gap 1, avg score 130.521, runs 6<
  Program 409 <size 189, parent 285, gen gap 1, avg score 66.1813, runs 4<
  Program 410 <size 0, parent 28, gen gap 1, avg score 0, runs 4<
  Program 411 <size 0, parent 381, gen gap 1, avg score 0, runs 2<
  Program 412 <size 0, parent 343, gen gap 1, avg score 0, runs 2<
  Program 413 <size 188, parent 199, gen gap 1, avg score 131.766, runs 7<
  Program 414 <size 186, parent 146, gen gap 1, avg score 70.3179, runs 2<
  Program 415 <size 191, parent 248, gen gap 1, avg score 68.237, runs 4<
  Program 416 <size 0, parent 364, gen gap 1, avg score 0, runs 2<
  Program 417 <size 187, parent 61, gen gap 1, avg score 132.25, runs 6<
  Program 418 <size 188, parent 233, gen gap 1, avg score 132.363, runs 2<
  Program 419 <size 188, parent 67, gen gap 1, avg score 132.363, runs 2<
  Program 420 <size 186, parent 15, gen gap 1, avg score 133.423, runs 4<
  Program 421 <size 188, parent 56, gen gap 1, avg score 67.705, runs 2<
  Program 422 <size 189, parent 262, gen gap 1, avg score 131.666, runs 2<
  Program 423 <size 188, parent 151, gen gap 1, avg score 99.9446, runs 6<
  Program 424 <size 187, parent 193, gen gap 1, avg score 88.9941, runs 6<
  Program 425 <size 185, parent 18, gen gap 1, avg score 134.499, runs 2<
  Program 426 <size 0, parent 396, gen gap 1, avg score 0, runs 9<
  Program 427 <size 187, parent 108, gen gap 1, avg score 103.705, runs 9<
  Program 428 <size 0, parent 380, gen gap 1, avg score 0, runs 4<
  Program 429 <size 187, parent 106, gen gap 1, avg score 117.752, runs 12.375<
  Program 430 <size 191, parent 247, gen gap 1, avg score 35.1108, runs 7.5<
  Program 431 <size 0, parent 351, gen gap 1, avg score 0, runs 8<
  Program 432 <size 189, parent 222, gen gap 1, avg score 131.666, runs 2<
  Program 433 <size 191, parent 258, gen gap 1, avg score 43.6586, runs 6<
  Program 434 <size 0, parent 320, gen gap 1, avg score 0, runs 9.5<
  Program 435 <size 189, parent 214, gen gap 1, avg score 131.115, runs 5<
  Program 436 <size 190, parent 274, gen gap 1, avg score 99.4357, runs 8<
  Program 437 <size 188, parent 328, gen gap 1, avg score 128.19, runs 9<
  Program 438 <size 186, parent 181, gen gap 1, avg score 133.779, runs 2<
  Program 439 <size 189, parent 220, gen gap 1, avg score 103.679, runs 10.5<
  Program 440 <size 186, parent 254, gen gap 1, avg score 38.4283, runs 7<
  Program 441 <size 0, parent 55, gen gap 1, avg score 0, runs 2<
  Program 442 <size 0, parent 434, gen gap 1, avg score 0, runs 2<
  Program 443 <size 0, parent 308, gen gap 1, avg score 0, runs 6<
  Program 444 <size 188, parent 166, gen gap 1, avg score 26.7559, runs 10<
  Program 445 <size 185, parent 9, gen gap 1, avg score 102.408, runs 4<
  Program 446 <size 191, parent 138, gen gap 1, avg score 65.8328, runs 4<
  Program 447 <size 188, parent 208, gen gap 1, avg score 84.167, runs 16.5<
  Program 448 <size 188, parent 197, gen gap 1, avg score 132.363, runs 2<
  Program 449 <size 187, parent 58, gen gap 1, avg score 132.715, runs 4<
  Program 450 <size 190, parent 168, gen gap 1, avg score 130.976, runs 2<
  Program 451 <size 0, parent 430, gen gap 1, avg score 0, runs 5<
  Program 452 <size 189, parent 437, gen gap 1, avg score 115.33, runs 4<
  Program 453 <size 0, parent 371, gen gap 1, avg score 0, runs 2<
  Program 454 <size 187, parent 278, gen gap 1, avg score 133.067, runs 2<
  Program 455 <size 187, parent 83, gen gap 1, avg score 133.067, runs 2<
  Program 456 <size 188, parent 49, gen gap 1, avg score 100.696, runs 6<
  Program 457 <size 190, parent 209, gen gap 1, avg score 104.106, runs 5.5<
  Program 458 <size 187, parent 165, gen gap 1, avg score 116.551, runs 4<
  Program 459 <size 188, parent 101, gen gap 1, avg score 132.363, runs 2<
  Program 460 <size 0, parent 343, gen gap 1, avg score 0, runs 2<
  Program 461 <size 190, parent 259, gen gap 1, avg score 130.634, runs 4<
  Program 462 <size 188, parent 105, gen gap 1, avg score 73.2454, runs 8.25<
  Program 463 <size 193, parent 296, gen gap 1, avg score 68.5747, runs 2<
  Program 464 <size 188, parent 101, gen gap 1, avg score 67.705, runs 2<
  Program 465 <size 0, parent 349, gen gap 1, avg score 0, runs 4<
  Program 466 <size 189, parent 67, gen gap 1, avg score 67.705, runs 2<
  Program 467 <size 0, parent 342, gen gap 1, avg score 0, runs 4<
  Program 468 <size 188, parent 417, gen gap 1, avg score 131.668, runs 6<
  Program 469 <size 187, parent 40, gen gap 1, avg score 132.715, runs 4<
  Program 470 <size 186, parent 92, gen gap 1, avg score 121.043, runs 5.5<
  Program 471 <size 189, parent 225, gen gap 1, avg score 77.9022, runs 6<
  Program 472 <size 186, parent 80, gen gap 1, avg score 101.693, runs 4<
  Program 473 <size 187, parent 278, gen gap 1, avg score 132.715, runs 4<
  Program 474 <size 190, parent 202, gen gap 1, avg score 121.575, runs 7<
  Program 475 <size 191, parent 226, gen gap 1, avg score 131.666, runs 2<
  Program 476 <size 188, parent 271, gen gap 1, avg score 107.201, runs 6.5<
  Program 477 <size 191, parent 398, gen gap 1, avg score 130.293, runs 2<
  Program 478 <size 0, parent 206, gen gap 1, avg score 0, runs 4<
  Program 479 <size 0, parent 10, gen gap 1, avg score 0, runs 4<
  Program 480 <size 187, parent 269, gen gap 1, avg score 133.067, runs 2<
  Program 481 <size 188, parent 134, gen gap 1, avg score 132.014, runs 4<
  Program 482 <size 0, parent 336, gen gap 1, avg score 0, runs 8<
  Program 483 <size 191, parent 191, gen gap 1, avg score 83.751, runs 4<
  Program 484 <size 187, parent 148, gen gap 1, avg score 133.067, runs 2<
  Program 485 <size 183, parent 4, gen gap 1, avg score 53.6913, runs 5<
  Program 486 <size 189, parent 261, gen gap 1, avg score 131.666, runs 2<
  Program 487 <size 191, parent 114, gen gap 1, avg score 19.7889, runs 7<
  Program 488 <size 0, parent 376, gen gap 1, avg score 0, runs 6<
  Program 489 <size 186, parent 116, gen gap 1, avg score 76.4595, runs 7<
  Program 490 <size 0, parent 291, gen gap 1, avg score 0, runs 4<
  Program 491 <size 0, parent 85, gen gap 1, avg score 0, runs 2<
  Program 492 <size 186, parent 23, gen gap 1, avg score 101.361, runs 5<
  Program 493 <size 0, parent 375, gen gap 1, avg score 0, runs 2<
  Program 494 <size 0, parent 397, gen gap 1, avg score 0, runs 2<
  Program 495 <size 188, parent 128, gen gap 1, avg score 79.1431, runs 6<
  Program 496 <size 188, parent 458, gen gap 1, avg score 67.705, runs 2<
  Program 497 <size 187, parent 51, gen gap 1, avg score 133.067, runs 2<
  Program 498 <size 0, parent 228, gen gap 1, avg score 0, runs 7.5<
  Program 499 <size 189, parent 263, gen gap 1, avg score 100.118, runs 4<
  Program 500 <size 0, parent 143, gen gap 1, avg score 0, runs 2<
  Program 501 <size 0, parent 312, gen gap 1, avg score 0, runs 7<
  Program 502 <size 187, parent 489, gen gap 1, avg score 66.5336, runs 4<
  Program 503 <size 189, parent 462, gen gap 1, avg score 41.93, runs 6.5<
  Program 504 <size 0, parent 433, gen gap 1, avg score 0, runs 2<
  Program 505 <size 190, parent 357, gen gap 1, avg score 130.976, runs 2<
  Program 506 <size 189, parent 90, gen gap 1, avg score 83.3475, runs 4<
  Program 507 <size 0, parent 402, gen gap 1, avg score 0, runs 2<
  Program 508 <size 190, parent 231, gen gap 1, avg score 130.976, runs 2<
  Program 509 <size 190, parent 280, gen gap 1, avg score 130.976, runs 2<
  Program 510 <size 0, parent 19, gen gap 1, avg score 0, runs 7<
  Program 511 <size 189, parent 178, gen gap 1, avg score 109.884, runs 6<
  Program 512 <size 0, parent 321, gen gap 1, avg score 0, runs 2<
  Program 513 <size 0, parent 99, gen gap 1, avg score 0, runs 4<
  Program 514 <size 0, parent 451, gen gap 1, avg score 0, runs 4<
  Program 515 <size 191, parent 237, gen gap 1, avg score 130.976, runs 2<
  Program 516 <size 187, parent 188, gen gap 1, avg score 133.067, runs 2<
  Program 517 <size 188, parent 56, gen gap 1, avg score 100.638, runs 8<
  Program 518 <size 191, parent 248, gen gap 1, avg score 130.293, runs 2<
  Program 519 <size 0, parent 300, gen gap 1, avg score 0, runs 5<
  Program 520 <size 189, parent 169, gen gap 1, avg score 95.2908, runs 7<
  Program 521 <size 0, parent 487, gen gap 1, avg score 0, runs 2<
  Program 522 <size 0, parent 350, gen gap 1, avg score 0, runs 2<
  Program 523 <size 0, parent 337, gen gap 1, avg score 0, runs 4<
  Program 524 <size 0, parent 513, gen gap 1, avg score 0, runs 2<
  Program 525 <size 187, parent 148, gen gap 1, avg score 133.067, runs 2<
  Program 526 <size 0, parent 340, gen gap 1, avg score 0, runs 2<
  Program 527 <size 0, parent 431, gen gap 1, avg score 0, runs 2<
  Program 528 <size 189, parent 178, gen gap 1, avg score 131.666, runs 2<
  Program 529 <size 185, parent 42, gen gap 1, avg score 134.019, runs 6<
  Program 530 <size 190, parent 401, gen gap 1, avg score 92.5017, runs 5<
  Program 531 <size 188, parent 273, gen gap 1, avg score 100.812, runs 4<
  Program 532 <size 0, parent 69, gen gap 1, avg score 0, runs 5<
  Program 533 <size 0, parent 366, gen gap 1, avg score 0, runs 6<
  Program 534 <size 190, parent 120, gen gap 1, avg score 94.241, runs 7<
  Program 535 <size 0, parent 319, gen gap 1, avg score 0, runs 4<
  Program 536 <size 186, parent 23, gen gap 1, avg score 133.423, runs 4<
  Program 537 <size 189, parent 476, gen gap 1, avg score 85.8322, runs 7<
  Program 538 <size 0, parent 444, gen gap 1, avg score 0, runs 6<
  Program 539 <size 0, parent 431, gen gap 1, avg score 0, runs 2<
  Program 540 <size 189, parent 144, gen gap 1, avg score 131.321, runs 4<
  Program 541 <size 189, parent 262, gen gap 1, avg score 131.206, runs 6<
  Program 542 <size 189, parent 137, gen gap 1, avg score 131.666, runs 2<
  Program 543 <size 0, parent 241, gen gap 1, avg score 0, runs 5<
  Program 544 <size 0, parent 288, gen gap 1, avg score 0, runs 4<
  Program 545 <size 0, parent 176, gen gap 1, avg score 0, runs 5<
  Program 546 <size 0, parent 388, gen gap 1, avg score 0, runs 2<
  Program 547 <size 189, parent 144, gen gap 1, avg score 118.771, runs 5<
  Program 548 <size 186, parent 116, gen gap 1, avg score 100.347, runs 4<
  Program 549 <size 189, parent 227, gen gap 1, avg score 109.884, runs 6<
  Program 550 <size 191, parent 169, gen gap 1, avg score 33.4389, runs 7.875<
  Program 551 <size 186, parent 116, gen gap 1, avg score 116.885, runs 4<
  Program 552 <size 0, parent 309, gen gap 1, avg score 0, runs 8<
  Program 553 <size 189, parent 227, gen gap 1, avg score 131.666, runs 2<
  Program 554 <size 188, parent 131, gen gap 1, avg score 132.363, runs 2<
  Program 555 <size 189, parent 413, gen gap 1, avg score 131.666, runs 2<
  Program 556 <size 188, parent 424, gen gap 1, avg score 3.04732, runs 2<
  Program 557 <size 0, parent 27, gen gap 1, avg score 0, runs 5.5<
  Program 558 <size 188, parent 275, gen gap 1, avg score 132.014, runs 4<
  Program 559 <size 188, parent 273, gen gap 1, avg score 132.014, runs 4<
  Program 560 <size 0, parent 557, gen gap 1, avg score 0, runs 5<
  Program 561 <size 189, parent 185, gen gap 1, avg score 6.85641, runs 2<
  Program 562 <size 187, parent 112, gen gap 1, avg score 132.505, runs 5<
  Program 563 <size 191, parent 138, gen gap 1, avg score 65.8328, runs 4<
  Program 564 <size 183, parent 4, gen gap 1, avg score 134.228, runs 2<
  Program 565 <size 0, parent 343, gen gap 1, avg score 0, runs 7<
  Program 566 <size 189, parent 194, gen gap 1, avg score 111.478, runs 9<
  Program 567 <size 189, parent 204, gen gap 1, avg score 83.3475, runs 4<
  Program 568 <size 0, parent 362, gen gap 1, avg score 0, runs 8<
  Program 569 <size 0, parent 347, gen gap 1, avg score 0, runs 5.5<
  Program 570 <size 191, parent 534, gen gap 1, avg score 130.293, runs 2<
  Program 571 <size 187, parent 150, gen gap 1, avg score 133.067, runs 2<
  Program 572 <size 189, parent 198, gen gap 1, avg score 99.3385, runs 4<
  Program 573 <size 0, parent 545, gen gap 1, avg score 0, runs 4<
  Program 574 <size 190, parent 511, gen gap 1, avg score 130.976, runs 2<
  Program 575 <size 190, parent 173, gen gap 1, avg score 130.976, runs 2<
  Program 576 <size 187, parent 179, gen gap 1, avg score 100.386, runs 4<
  Program 577 <size 0, parent 501, gen gap 1, avg score 0, runs 2<
  Program 578 <size 190, parent 439, gen gap 1, avg score 90.9483, runs 8<
  Program 579 <size 187, parent 182, gen gap 1, avg score 132.366, runs 5.5<
  Program 580 <size 187, parent 39, gen gap 1, avg score 133.067, runs 2<
  Program 581 <size 0, parent 382, gen gap 1, avg score 0, runs 4<
  Program 582 <size 0, parent 372, gen gap 1, avg score 0, runs 2<
  Program 583 <size 0, parent 485, gen gap 1, avg score 0, runs 4<
  Program 584 <size 188, parent 445, gen gap 1, avg score 133.779, runs 2<
  Program 585 <size 186, parent 529, gen gap 1, avg score 133.779, runs 2<
  Program 586 <size 0, parent 10, gen gap 1, avg score 0, runs 13<
  Program 587 <size 188, parent 135, gen gap 1, avg score 67.3564, runs 4<
  Program 588 <size 191, parent 436, gen gap 1, avg score 109.27, runs 6<
  Program 589 <size 187, parent 39, gen gap 1, avg score 132.505, runs 5<
  Program 590 <size 190, parent 547, gen gap 1, avg score 99.7753, runs 4<
  Program 591 <size 0, parent 586, gen gap 1, avg score 0, runs 2<
  Program 592 <size 188, parent 152, gen gap 1, avg score 110.345, runs 6<
  Program 593 <size 188, parent 282, gen gap 1, avg score 132.363, runs 2<
  Program 594 <size 190, parent 215, gen gap 1, avg score 130.431, runs 5<
  Program 595 <size 0, parent 502, gen gap 1, avg score 0, runs 2<
  Program 596 <size 0, parent 356, gen gap 1, avg score 0, runs 2<
  Program 597 <size 0, parent 206, gen gap 1, avg score 0, runs 2<
  Program 598 <size 189, parent 239, gen gap 1, avg score 22.5683, runs 6<
  Program 599 <size 189, parent 447, gen gap 1, avg score 115.36, runs 10<
  Program 600 <size 188, parent 127, gen gap 1, avg score 132.363, runs 2<
  Program 601 <size 190, parent 599, gen gap 1, avg score 120.065, runs 6<
  Program 602 <size 186, parent 104, gen gap 1, avg score 70.3179, runs 2<
  Program 603 <size 186, parent 80, gen gap 1, avg score 117.339, runs 8.5<
  Program 604 <size 0, parent 586, gen gap 1, avg score 0, runs 4<
  Program 605 <size 188, parent 162, gen gap 1, avg score 100.812, runs 4<
